wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1250.0,1935.0,685.0,118.86206842180141,129.47546201602626,121.88215998123312,7.59330203479314,6.230035663925158,0.009094942575073223
20260310_145559,945.0,2375.0,1430.0,97.94889634389423,109.34094728523891,94.92139940227453,14.41954788296438,15.19104013822499,0.010623104991765726
20260310_161429,1145.0,2330.0,1185.0,79.99282030591031,89.27829681103923,83.23891270469514,6.039384106344087,7.255481733368957,0.006122769395248065
20260310_163551,1050.0,1800.0,750.0,160.05195744392432,175.97518126927707,148.48623735879738,27.48894391047969,18.512789063444504,0.02468371875125934
20260310_163554,1130.0,2185.0,1055.0,133.00967002058002,145.11561483332605,131.23533522208217,13.880279611243878,10.57663287692683,0.010025244433106
20260310_163556,1095.0,2345.0,1250.0,153.60058398782976,169.86602645750034,144.76846054501362,25.097565912486715,17.336349242094066,0.013869079393675253
20260310_163557,1340.0,2150.0,810.0,100.8953218941405,109.6058717190156,107.65010322480316,1.9557684942124354,1.8167827392866036,0.002242941653440251
20260310_163559,1090.0,2125.0,1035.0,127.31281307041314,139.93021516189,123.92750159493805,16.002713566951954,12.912963919225499,0.012476293641763767
20260310_202157,1180.0,1855.0,675.0,92.7619523201802,101.42573351021504,95.10388163589053,6.3218518743245085,6.647312144974273,0.00984786984440633
20260310_202159,1355.0,2295.0,940.0,108.52663849596959,117.86897875108855,116.11609390925392,1.7528848418346286,1.5095968033548635,0.0016059540461221952
20260310_202200,1100.0,2415.0,1315.0,92.87544210182912,103.11583490302073,94.72657464134983,8.389260261670898,8.856290110176577,0.006734821376560134
20260310_202202,1365.0,2315.0,950.0,108.37979577890303,117.76180920814245,115.81604861618263,1.945760591959825,1.6800440139415618,0.001768467383096381
20260310_202203,1130.0,2170.0,1040.0,98.28483984135353,110.2225030646511,98.53381757523861,11.688685489412478,11.862613036876615,0.011406358689304438
20260310_202204,1260.0,2335.0,1075.0,94.83585248691405,104.00019134733799,99.85735806724226,4.142833280095729,4.148751138905573,0.0038593033850284402
20260310_202206,1160.0,1990.0,830.0,105.4014155874441,117.10374534086117,105.1272677406586,11.976477600202571,11.392360761955384,0.01372573585777757
