wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1265.0,1840.0,575.0,113.06592649280668,123.16177284561797,121.88215998123312,1.279612864384859,1.0498770817500183,0.0018258731856522056
20260310_145559,970.0,2175.0,1205.0,93.29924282001059,104.1505108451526,94.92139940227453,9.229111442878065,9.722898630861224,0.008068795544283172
20260310_161429,1165.0,2160.0,995.0,76.11458977285533,84.94988564479189,83.23891270469514,1.7109729400967524,2.0554965033802564,0.002065825631537946
20260310_163551,1065.0,1695.0,630.0,152.23183609430228,167.37705292380133,148.48623735879738,18.890815565003948,12.72226699324112,0.020194074592446223
20260310_163554,1150.0,2040.0,890.0,126.73632550239972,138.27129857664974,131.23533522208217,7.035963354567571,5.361333014969639,0.0060239696797411675
20260310_163556,1120.0,2170.0,1050.0,146.2035024040175,161.6856353196405,144.76846054501362,16.917174774626886,11.685677053509,0.011129216241437144
20260310_163557,1355.0,2035.0,680.0,95.97663304001694,104.26253994257841,107.65010322480316,3.387563282224747,3.146827713811457,0.004627687814428613
20260310_163559,1110.0,1980.0,870.0,121.24685988042324,133.26309254817645,123.92750159493805,9.335590953238395,7.5331067221480374,0.008658743358790848
20260310_202157,1195.0,1760.0,565.0,88.09648876448813,96.32452497087837,95.10388163589053,1.220643334987841,1.2834842426948763,0.0022716535268935863
20260310_202159,1370.0,2160.0,790.0,103.29976603579453,112.19215942376825,116.11609390925392,3.923934485485674,3.3793200868023296,0.004277620363040924
20260310_202200,1125.0,2230.0,1105.0,88.373661472034,98.11769053152354,94.72657464134983,3.391115890173708,3.5798992025342655,0.003239727785098883
20260310_202202,1385.0,2185.0,800.0,103.21272427179656,112.1474446062196,115.81604861618263,3.6686040099630333,3.1676128255082174,0.003959516031885272
20260310_202203,1150.0,2025.0,875.0,93.52730739057064,104.88712137218424,98.53381757523861,6.3533037969456245,6.447840907102131,0.00736896103668815
20260310_202204,1280.0,2185.0,905.0,90.30962939208337,99.03658258968925,99.85735806724226,0.8207754775530134,0.8219479199522953,0.0009082297458036413
20260310_202206,1175.0,1875.0,700.0,100.41846774292816,111.56755920731838,105.1272677406586,6.440291466659787,6.126185532137601,0.008751693617339431
20260310_202207,1310.0,2070.0,760.0,103.9408348825661,114.03096109255046,112.79356058471893,1.2374005078315236,1.0970488930545954,0.001443485385598152
20260310_202209,1115.0,2275.0,1160.0,120.70904072347554,135.20840783483393,121.839648881974,13.368758952859935,10.97242078053774,0.009458983431498052
20260310_202210,1100.0,2170.0,1070.0,113.83361914795222,127.02946249847311,115.80868911375433,11.220773384718782,9.689060009734725,0.009055196270780117
20260316_125800,945.0,2110.0,1165.0,140.93401781707888,157.14766729209654,130.10689841281166,27.040768879284883,20.78350126638802,0.017839915250118472
20260316_125801,1150.0,2070.0,920.0,122.84915622922058,136.31071781982735,125.19573596472479,11.114981855102556,8.878083402324757,0.009650090654700823
20260316_125802,1175.0,2370.0,1195.0,88.6838235183467,99.32627495120941,95.99658703498919,3.329687916220223,3.468548225580776,0.0029025508163855866
20260316_125804,1275.0,2090.0,815.0,96.66558614574387,105.36236195528792,107.1107850386764,1.7484230833884737,1.6323501716070326,0.0020028836461435983
20260316_125805,1305.0,1920.0,615.0,141.40516439335025,155.4653654804716,147.2140457420109,8.251319738460694,5.604981302477709,0.009113790735736113
20260316_125816,1170.0,2060.0,890.0,89.80850873404006,97.71797579085798,98.25620949864671,0.5382337077887343,0.547785947102048,0.0006154898282045483
20260316_125818,1370.0,2110.0,740.0,85.69413330131033,92.63930978515174,97.8521913106433,5.212881525491568,5.327301775943536,0.007199056453977752
20260316_125819,1155.0,1940.0,785.0,146.77637182797272,160.8167173098598,149.65586935684433,11.160847953015463,7.457674731355289,0.009500222587713745
20260316_125820,1275.0,2015.0,740.0,133.658542086893,146.15851843763477,141.25052548133021,4.907992956304554,3.4746723522478278,0.0046955031787132805
20260316_125822,1160.0,2295.0,1135.0,139.98341223625624,157.33535048170245,139.49657235144764,17.83877813025481,12.78796878629519,0.0112669328513614
20260316_125823,1385.0,2210.0,825.0,100.60557048169844,108.62517109317109,115.1757527906915,6.550581697520414,5.687465928201714,0.006893898094789956
20260316_125825,1055.0,1970.0,915.0,85.00004396162993,93.92113766392431,90.23725010115137,3.683887562772938,4.082446615608839,0.004461690290282884
20260316_125826,1390.0,2065.0,675.0,102.75100201769519,111.64909364526234,113.52528967109907,1.8761960258367338,1.6526679044575652,0.002448396895492689
20260316_125828,1420.0,1955.0,535.0,113.39885324508255,122.15922845921622,125.94306276515962,3.783834305943401,3.0044007370210988,0.005615702312188969
20260316_125829,1290.0,1910.0,620.0,108.6943931317484,117.95950997717469,117.92237455706018,0.03713542011450954,0.031491411408562237,5.0792599046068126e-05
20260316_125830,920.0,1560.0,640.0,110.93286277898295,122.69318878643081,108.62505682851227,14.068131957918538,12.951092840511075,0.020236082563298556
20260316_125832,925.0,2115.0,1190.0,157.41446101114573,175.05675411182966,141.34934988069526,33.707404231134404,23.84687602708103,0.020039391619395823
20260316_125833,1220.0,2305.0,1085.0,72.28231381365745,79.95877070523393,81.27567810603207,1.3169074007981436,1.6202970328713948,0.001493361320618797
20260316_125835,1105.0,2115.0,1010.0,76.17844310621305,85.32463969834318,82.44781655233324,2.87682314600994,3.4892654121214894,0.003454718229823257
20260316_125836,1505.0,2265.0,760.0,128.07658505262094,138.49598416693058,145.01689207736692,6.520907910436335,4.4966540221793005,0.00591665002918329
20260316_125838,945.0,1610.0,665.0,133.85177872594699,147.50978132517054,128.22077656436431,19.289004760806222,15.043587535225637,0.022621936143196446
20260316_125839,1080.0,2045.0,965.0,112.92888420839827,126.84372058514954,113.44813555938444,13.3955850257651,11.807673136023624,0.01223593071090531
20260316_125840,1240.0,2010.0,770.0,86.20329499371695,95.54761164737519,93.85976516396913,1.6878464834060622,1.7982641235650485,0.002335407952681881
20260316_125842,965.0,1985.0,1020.0,100.2765612908185,111.28301634228798,100.94145031798386,10.341566024304115,10.24511337188668,0.010044228795967333
20260316_125843,1060.0,1890.0,830.0,76.43405184489916,84.76703097177693,81.63743180622286,3.129599165554069,3.833534564123211,0.004618716342317122
