wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1240.0,2125.0,885.0,123.49529958757198,134.52240216926663,121.88215998123312,12.640242188033511,10.370871495861085,0.011718498865379757
20260310_145559,920.0,2770.0,1850.0,101.73998469390611,113.57296221246143,94.92139940227453,18.651562810186903,19.64948149483347,0.010621341348558633
20260310_161429,1125.0,2655.0,1530.0,83.06879104127903,92.71132276567016,83.23891270469514,9.472410060975022,11.379785911644573,0.007437768569702336
20260310_163551,1035.0,2005.0,970.0,166.27453552092652,182.81683020972406,148.48623735879738,34.33059285092668,23.120387088785428,0.023835450606995285
20260310_163554,1110.0,2475.0,1365.0,138.16551768741544,150.74072467717446,131.23533522208217,19.505389455092285,14.862909765944066,0.010888578583109206
20260310_163556,1075.0,2685.0,1610.0,159.40469312414137,176.28475827813617,144.76846054501362,31.516297733122542,21.770140826580807,0.01352182660036075
20260310_163557,1325.0,2375.0,1050.0,104.83287762283788,113.88336665122756,107.65010322480316,6.233263426424401,5.790299534973621,0.005514570985689163
20260310_163559,1075.0,2405.0,1330.0,132.08503720053506,145.17539302909645,123.92750159493805,21.247891434158404,17.145420637630522,0.012891293712504153
20260310_202157,1170.0,2045.0,875.0,96.46740432400978,105.47726733496778,95.10388163589053,10.373385699077247,10.907426196117019,0.01246562993841945
20260310_202159,1340.0,2550.0,1210.0,112.6532974245236,122.35087444327647,116.11609390925392,6.234780534022548,5.369437021275536,0.004437551257252509
20260310_202200,1075.0,2775.0,1700.0,96.47423536606412,107.11142904165311,94.72657464134983,12.384854400303283,13.074318845787838,0.007690775791639905
20260310_202202,1350.0,2580.0,1230.0,112.60510852313902,122.35289068837079,115.81604861618263,6.536842072188165,5.644159121549232,0.004588747253292059
20260310_202203,1110.0,2460.0,1350.0,102.17947836787273,114.59018385466803,98.53381757523861,16.05636627942941,16.29528488244055,0.012070581394400409
20260310_202204,1245.0,2630.0,1385.0,98.4841330116257,108.00101870016991,99.85735806724226,8.143660632927649,8.155293501199827,0.005888298556822979
20260310_202206,1145.0,2220.0,1075.0,109.51199745167632,121.67070992239906,105.1272677406586,16.54344218174046,15.736585319188492,0.01463868401784976
20260310_202207,1280.0,2445.0,1165.0,113.42799004178303,124.43908819737815,112.79356058471893,11.645527612659222,10.324638704806468,0.008862350819576367
20260310_202209,1065.0,2845.0,1780.0,131.63726576971138,147.44931290794452,121.839648881974,25.609664025970517,21.019154487861815,0.011808513757225738
20260310_202210,1055.0,2695.0,1640.0,124.22019390969731,138.62007183744026,115.80868911375433,22.811382723685938,19.69747080141734,0.012010652927693499
20260316_125800,895.0,2680.0,1785.0,153.6561629718014,171.3334221934502,130.10689841281166,41.22652378063853,31.68665480736642,0.01775162734306242
20260316_125801,1110.0,2520.0,1410.0,133.91294007120152,148.58684867488904,125.19573596472479,23.39111271016425,18.683633695603614,0.013250804039435187
20260316_125802,1125.0,2955.0,1830.0,96.63813615610161,108.23514031989839,95.99658703498919,12.238553284909202,12.7489462520667,0.006966637296211312
20260316_125804,1245.0,2490.0,1245.0,105.28585822736878,114.75817967523474,107.1107850386764,7.647394636558346,7.13970552432882,0.005734703232392626
20260316_125805,1275.0,2220.0,945.0,154.25832040977286,169.59653675871547,147.2140457420109,22.382491016704563,15.204045853022302,0.01608893741060561
20260316_125816,1135.0,2500.0,1365.0,97.91173375973597,106.5348547041218,98.25620949864671,8.278645205475087,8.425569485854336,0.006172578377915264
20260316_125818,1340.0,2475.0,1135.0,93.51687612910163,101.09605551878589,97.8521913106433,3.2438642081425826,3.315065472417019,0.0029207625307638933
20260316_125819,1125.0,2325.0,1200.0,160.08880368142783,175.4025907949534,149.65586935684433,25.746721438109063,17.203950335364222,0.014336625279470185
20260316_125820,1240.0,2375.0,1135.0,145.73459655545315,159.36394625495655,141.25052548133021,18.11342077362633,12.823613018006416,0.011298337460798604
20260316_125822,1115.0,2850.0,1735.0,152.54877009165247,171.45827369470535,139.49657235144764,31.961701343257715,22.912176840254837,0.013205865613979732
20260316_125823,1350.0,2615.0,1265.0,109.66430329759402,118.40600526868015,115.1757527906915,3.2302524779886426,2.8046289255508223,0.00221709796486231
20260316_125825,1015.0,2425.0,1410.0,92.79611544134318,102.53543794610385,90.23725010115137,12.29818784495248,13.628726308887778,0.009665763339636722
20260316_125826,1360.0,2395.0,1035.0,111.98941219632466,121.68753709508404,113.52528967109907,8.162247423984965,7.189805414839549,0.0069466718983957
20260316_125828,1395.0,2220.0,825.0,123.80695347486291,133.37138323337658,125.94306276515962,7.428320468216953,5.8981577112097145,0.007149282074193593
20260316_125829,1265.0,2210.0,945.0,118.37383010464535,128.46402276095662,117.92237455706018,10.541648203896443,8.939480945404096,0.00945976819619481
20260316_125830,895.0,1880.0,985.0,121.23291873330805,134.08518461216403,108.62505682851227,25.460127783651757,23.438540358000438,0.023795472444670496
