,0.000,2.004,4.008,6.012,8.016,10.020,12.024,14.028,16.032,18.036,20.040,22.044,24.048,26.052,28.056,30.060,32.064,34.068,36.072,38.076,40.080,42.084,44.088,46.092,48.096,50.100,52.104,54.108,56.112,58.116,60.120,62.124,64.128,66.132,68.136,70.140,72.144,74.148,76.152,78.156,80.160,82.164,84.168,86.172,88.176,90.180,92.184,94.188,96.192,98.196,100.200,102.204,104.208,106.212,108.216,110.220,112.224,114.228,116.232,118.236,120.240,122.244,124.248,126.253,128.257,130.261,132.265,134.269,136.273,138.277,140.281,142.285,144.289,146.293,148.297,150.301,152.305,154.309,156.313,158.317,160.321,162.325,164.329,166.333,168.337,170.341,172.345,174.349,176.353,178.357,180.361,182.365,184.369,186.373,188.377,190.381,192.385,194.389,196.393,198.397,200.401,202.405,204.409,206.413,208.417,210.421,212.425,214.429,216.433,218.437,220.441,222.445,224.449,226.453,228.457,230.461,232.465,234.469,236.473,238.477,240.481,242.485,244.489,246.493,248.497,250.501,252.505,254.509,256.513,258.517,260.521,262.525,264.529,266.533,268.537,270.541,272.545,274.549,276.553,278.557,280.561,282.565,284.569,286.573,288.577,290.581,292.585,294.589,296.593,298.597,300.601,302.605,304.609,306.613,308.617,310.621,312.625,314.629,316.633,318.637,320.641,322.645,324.649,326.653,328.657,330.661,332.665,334.669,336.673,338.677,340.681,342.685,344.689,346.693,348.697,350.701,352.705,354.709,356.713,358.717,360.721,362.725,364.729,366.733,368.737,370.741,372.745,374.749,376.754,378.758,380.762,382.766,384.770,386.774,388.778,390.782,392.786,394.790,396.794,398.798,400.802,402.806,404.810,406.814,408.818,410.822,412.826,414.830,416.834,418.838,420.842,422.846,424.850,426.854,428.858,430.862,432.866,434.870,436.874,438.878,440.882,442.886,444.890,446.894,448.898,450.902,452.906,454.910,456.914,458.918,460.922,462.926,464.930,466.934,468.938,470.942,472.946,474.950,476.954,478.958,480.962,482.966,484.970,486.974,488.978,490.982,492.986,494.990,496.994,498.998,501.002,503.006,505.010,507.014,509.018,511.022,513.026,515.030,517.034,519.038,521.042,523.046,525.050,527.054,529.058,531.062,533.066,535.070,537.074,539.078,541.082,543.086,545.090,547.094,549.098,551.102,553.106,555.110,557.114,559.118,561.122,563.126,565.130,567.134,569.138,571.142,573.146,575.150,577.154,579.158,581.162,583.166,585.170,587.174,589.178,591.182,593.186,595.190,597.194,599.198,601.202,603.206,605.210,607.214,609.218,611.222,613.226,615.230,617.234,619.238,621.242,623.246,625.251,627.255,629.259,631.263,633.267,635.271,637.275,639.279,641.283,643.287,645.291,647.295,649.299,651.303,653.307,655.311,657.315,659.319,661.323,663.327,665.331,667.335,669.339,671.343,673.347,675.351,677.355,679.359,681.363,683.367,685.371,687.375,689.379,691.383,693.387,695.391,697.395,699.399,701.403,703.407,705.411,707.415,709.419,711.423,713.427,715.431,717.435,719.439,721.443,723.447,725.451,727.455,729.459,731.463,733.467,735.471,737.475,739.479,741.483,743.487,745.491,747.495,749.499,751.503,753.507,755.511,757.515,759.519,761.523,763.527,765.531,767.535,769.539,771.543,773.547,775.551,777.555,779.559,781.563,783.567,785.571,787.575,789.579,791.583,793.587,795.591,797.595,799.599,801.603,803.607,805.611,807.615,809.619,811.623,813.627,815.631,817.635,819.639,821.643,823.647,825.651,827.655,829.659,831.663,833.667,835.671,837.675,839.679,841.683,843.687,845.691,847.695,849.699,851.703,853.707,855.711,857.715,859.719,861.723,863.727,865.731,867.735,869.739,871.743,873.747,875.752,877.756,879.760,881.764,883.768,885.772,887.776,889.780,891.784,893.788,895.792,897.796,899.800,901.804,903.808,905.812,907.816,909.820,911.824,913.828,915.832,917.836,919.840,921.844,923.848,925.852,927.856,929.860,931.864,933.868,935.872,937.876,939.880,941.884,943.888,945.892,947.896,949.900,951.904,953.908,955.912,957.916,959.920,961.924,963.928,965.932,967.936,969.940,971.944,973.948,975.952,977.956,979.960,981.964,983.968,985.972,987.976,989.980,991.984,993.988,995.992,997.996,1000.000
-5000.000,-0.000000e+00,-9.558287e-06,-1.911654e-05,-2.867473e-05,-3.823281e-05,-4.779073e-05,-5.734845e-05,-6.690589e-05,-7.646301e-05,-8.601972e-05,-9.557594e-05,-1.051316e-04,-1.146865e-04,-1.242407e-04,-1.337939e-04,-1.433461e-04,-1.528971e-04,-1.624467e-04,-1.719947e-04,-1.815409e-04,-1.910852e-04,-2.006271e-04,-2.101666e-04,-2.197032e-04,-2.292367e-04,-2.387667e-04,-2.482928e-04,-2.578145e-04,-2.673315e-04,-2.768431e-04,-2.863489e-04,-2.958481e-04,-3.053403e-04,-3.148246e-04,-3.243002e-04,-3.337664e-04,-3.432222e-04,-3.526666e-04,-3.620986e-04,-3.715169e-04,-3.809203e-04,-3.903075e-04,-3.996770e-04,-4.090273e-04,-4.183565e-04,-4.276630e-04,-4.369448e-04,-4.461997e-04,-4.554256e-04,-4.646200e-04,-4.737804e-04,-4.829041e-04,-4.919881e-04,-5.010294e-04,-5.100247e-04,-5.189705e-04,-5.278632e-04,-5.366988e-04,-5.454734e-04,-5.541826e-04,-5.628220e-04,-5.713868e-04,-5.798722e-04,-5.882731e-04,-5.965841e-04,-6.047999e-04,-6.129148e-04,-6.209230e-04,-6.288187e-04,-6.365957e-04,-6.442480e-04,-6.517694e-04,-6.591536e-04,-6.663944e-04,-6.734857e-04,-6.804212e-04,-6.871951e-04,-6.938012e-04,-7.002340e-04,-7.064880e-04,-7.125580e-04,-7.184389e-04,-7.241263e-04,-7.296160e-04,-7.349042e-04,-7.399875e-04,-7.448631e-04,-7.495288e-04,-7.539825e-04,-7.582231e-04,-7.622498e-04,-7.660624e-04,-7.696612e-04,-7.730471e-04,-7.762215e-04,-7.791864e-04,-7.819441e-04,-7.844975e-04,-7.868499e-04,-7.890051e-04,-7.909670e-04,-7.927402e-04,-7.943293e-04,-7.957394e-04,-7.969754e-04,-7.980430e-04,-7.989474e-04,-7.996945e-04,-8.002898e-04,-8.007392e-04,-8.010483e-04,-8.012229e-04,-8.012687e-04,-8.011914e-04,-8.009964e-04,-8.006893e-04,-8.002754e-04,-7.997598e-04,-7.991477e-04,-7.984439e-04,-7.976532e-04,-7.967802e-04,-7.958292e-04,-7.948045e-04,-7.937103e-04,-7.925503e-04,-7.913283e-04,-7.900479e-04,-7.887124e-04,-7.873251e-04,-7.858891e-04,-7.844071e-04,-7.828821e-04,-7.813166e-04,-7.797131e-04,-7.780739e-04,-7.764012e-04,-7.746971e-04,-7.729637e-04,-7.712026e-04,-7.694157e-04,-7.676046e-04,-7.657709e-04,-7.639159e-04,-7.620412e-04,-7.601478e-04,-7.582371e-04,-7.563102e-04,-7.543681e-04,-7.524118e-04,-7.504423e-04,-7.484604e-04,-7.464669e-04,-7.444625e-04,-7.424481e-04,-7.404243e-04,-7.383916e-04,-7.363508e-04,-7.343022e-04,-7.322465e-04,-7.301841e-04,-7.281154e-04,-7.260410e-04,-7.239610e-04,-7.218761e-04,-7.197863e-04,-7.176922e-04,-7.155939e-04,-7.134918e-04,-7.113862e-04,-7.092771e-04,-7.071650e-04,-7.050499e-04,-7.029322e-04,-7.008119e-04,-6.986892e-04,-6.965644e-04,-6.944375e-04,-6.923087e-04,-6.901781e-04,-6.880458e-04,-6.859120e-04,-6.837767e-04,-6.816401e-04,-6.795023e-04,-6.773632e-04,-6.752231e-04,-6.730820e-04,-6.709399e-04,-6.687969e-04,-6.666531e-04,-6.645086e-04,-6.623633e-04,-6.602173e-04,-6.580708e-04,-6.559236e-04,-6.537759e-04,-6.516277e-04,-6.494791e-04,-6.473300e-04,-6.451805e-04,-6.430306e-04,-6.408804e-04,-6.387298e-04,-6.365789e-04,-6.344278e-04,-6.322763e-04,-6.301246e-04,-6.279727e-04,-6.258206e-04,-6.236683e-04,-6.215158e-04,-6.193631e-04,-6.172102e-04,-6.150572e-04,-6.129041e-04,-6.107508e-04,-6.085974e-04,-6.064439e-04,-6.042903e-04,-6.021366e-04,-5.999827e-04,-5.978288e-04,-5.956749e-04,-5.935208e-04,-5.913667e-04,-5.892125e-04,-5.870583e-04,-5.849040e-04,-5.827496e-04,-5.805952e-04,-5.784407e-04,-5.762863e-04,-5.741317e-04,-5.719771e-04,-5.698225e-04,-5.676678e-04,-5.655131e-04,-5.633584e-04,-5.612036e-04,-5.590488e-04,-5.568939e-04,-5.547390e-04,-5.525840e-04,-5.504290e-04,-5.482740e-04,-5.461189e-04,-5.439637e-04,-5.418086e-04,-5.396534e-04,-5.374981e-04,-5.353428e-04,-5.331875e-04,-5.310321e-04,-5.288767e-04,-5.267213e-04,-5.245658e-04,-5.224102e-04,-5.202547e-04,-5.180991e-04,-5.159434e-04,-5.137877e-04,-5.116320e-04,-5.094763e-04,-5.073205e-04,-5.051646e-04,-5.030087e-04,-5.008528e-04,-4.986969e-04,-4.965409e-04,-4.943849e-04,-4.922288e-04,-4.900727e-04,-4.879165e-04,-4.857604e-04,-4.836042e-04,-4.814479e-04,-4.792916e-04,-4.771353e-04,-4.749790e-04,-4.728226e-04,-4.706661e-04,-4.685097e-04,-4.663532e-04,-4.641966e-04,-4.620401e-04,-4.598835e-04,-4.577268e-04,-4.555702e-04,-4.534135e-04,-4.512567e-04,-4.490999e-04,-4.469431e-04,-4.447863e-04,-4.426294e-04,-4.404725e-04,-4.383156e-04,-4.361586e-04,-4.340016e-04,-4.318445e-04,-4.296875e-04,-4.275304e-04,-4.253732e-04,-4.232161e-04,-4.210589e-04,-4.189016e-04,-4.167444e-04,-4.145871e-04,-4.124297e-04,-4.102724e-04,-4.081150e-04,-4.059576e-04,-4.038001e-04,-4.016426e-04,-3.994851e-04,-3.973276e-04,-3.951700e-04,-3.930124e-04,-3.908548e-04,-3.886971e-04,-3.865394e-04,-3.843817e-04,-3.822240e-04,-3.800662e-04,-3.779084e-04,-3.757506e-04,-3.735927e-04,-3.714348e-04,-3.692769e-04,-3.671190e-04,-3.649610e-04,-3.628030e-04,-3.606450e-04,-3.584869e-04,-3.563288e-04,-3.541707e-04,-3.520126e-04,-3.498544e-04,-3.476962e-04,-3.455380e-04,-3.433798e-04,-3.412215e-04,-3.390632e-04,-3.369049e-04,-3.347466e-04,-3.325882e-04,-3.304298e-04,-3.282714e-04,-3.261130e-04,-3.239545e-04,-3.217960e-04,-3.196375e-04,-3.174790e-04,-3.153204e-04,-3.131618e-04,-3.110032e-04,-3.088446e-04,-3.066859e-04,-3.045272e-04,-3.023685e-04,-3.002098e-04,-2.980511e-04,-2.958923e-04,-2.937335e-04,-2.915747e-04,-2.894158e-04,-2.872570e-04,-2.850981e-04,-2.829392e-04,-2.807803e-04,-2.786213e-04,-2.764624e-04,-2.743034e-04,-2.721444e-04,-2.699854e-04,-2.678263e-04,-2.656672e-04,-2.635082e-04,-2.613491e-04,-2.591899e-04,-2.570308e-04,-2.548716e-04,-2.527124e-04,-2.505532e-04,-2.483940e-04,-2.462348e-04,-2.440755e-04,-2.419162e-04,-2.397569e-04,-2.375976e-04,-2.354383e-04,-2.332789e-04,-2.311196e-04,-2.289602e-04,-2.268008e-04,-2.246414e-04,-2.224819e-04,-2.203225e-04,-2.181630e-04,-2.160035e-04,-2.138440e-04,-2.116845e-04,-2.095250e-04,-2.073654e-04,-2.052059e-04,-2.030463e-04,-2.008867e-04,-1.987271e-04,-1.965674e-04,-1.944078e-04,-1.922481e-04,-1.900885e-04,-1.879288e-04,-1.857691e-04,-1.836094e-04,-1.814497e-04,-1.792899e-04,-1.771302e-04,-1.749704e-04,-1.728106e-04,-1.706508e-04,-1.684910e-04,-1.663312e-04,-1.641714e-04,-1.620115e-04,-1.598517e-04,-1.576918e-04,-1.555319e-04,-1.533720e-04,-1.512121e-04,-1.490522e-04,-1.468923e-04,-1.447324e-04,-1.425724e-04,-1.404125e-04,-1.382525e-04,-1.360925e-04,-1.339325e-04,-1.317725e-04,-1.296125e-04,-1.274525e-04,-1.252925e-04,-1.231324e-04,-1.209724e-04,-1.188123e-04,-1.166523e-04,-1.144922e-04,-1.123321e-04,-1.101720e-04,-1.080119e-04,-1.058518e-04,-1.036917e-04,-1.015316e-04,-9.937145e-05,-9.721131e-05,-9.505116e-05,-9.289101e-05,-9.073085e-05,-8.857068e-05,-8.641051e-05,-8.425033e-05,-8.209015e-05,-7.992995e-05,-7.776976e-05,-7.560955e-05,-7.344934e-05,-7.128913e-05,-6.912891e-05,-6.696868e-05,-6.480845e-05,-6.264822e-05,-6.048798e-05,-5.832773e-05,-5.616748e-05,-5.400723e-05,-5.184697e-05,-4.968671e-05,-4.752645e-05,-4.536618e-05,-4.320591e-05,-4.104563e-05,-3.888535e-05,-3.672507e-05,-3.456479e-05,-3.240450e-05,-3.024421e-05,-2.808392e-05,-2.592363e-05,-2.376333e-05,-2.160303e-05,-1.944274e-05,-1.728244e-05,-1.512213e-05,-1.296183e-05,-1.080153e-05,-8.641223e-06,-6.480918e-06,-4.320612e-06,-2.160306e-06,-0.000000e+00
-4898.990,-0.000000e+00,-1.122599e-05,-2.245193e-05,-3.367780e-05,-4.490354e-05,-5.612910e-05,-6.735441e-05,-7.857941e-05,-8.980402e-05,-1.010281e-04,-1.122517e-04,-1.234746e-04,-1.346967e-04,-1.459178e-04,-1.571378e-04,-1.683567e-04,-1.795740e-04,-1.907898e-04,-2.020037e-04,-2.132156e-04,-2.244250e-04,-2.356319e-04,-2.468358e-04,-2.580363e-04,-2.692332e-04,-2.804259e-04,-2.916141e-04,-3.027971e-04,-3.139746e-04,-3.251458e-04,-3.363100e-04,-3.474667e-04,-3.586150e-04,-3.697541e-04,-3.808831e-04,-3.920009e-04,-4.031065e-04,-4.141987e-04,-4.252763e-04,-4.363379e-04,-4.473820e-04,-4.584071e-04,-4.694113e-04,-4.803930e-04,-4.913500e-04,-5.022802e-04,-5.131815e-04,-5.240512e-04,-5.348867e-04,-5.456854e-04,-5.564441e-04,-5.671596e-04,-5.778286e-04,-5.884473e-04,-5.990121e-04,-6.095187e-04,-6.199630e-04,-6.303402e-04,-6.406458e-04,-6.508745e-04,-6.610213e-04,-6.710805e-04,-6.810463e-04,-6.909130e-04,-7.006741e-04,-7.103234e-04,-7.198541e-04,-7.292596e-04,-7.385329e-04,-7.476668e-04,-7.566542e-04,-7.654879e-04,-7.741605e-04,-7.826647e-04,-7.909932e-04,-7.991389e-04,-8.070946e-04,-8.148533e-04,-8.224085e-04,-8.297537e-04,-8.368827e-04,-8.437897e-04,-8.504695e-04,-8.569170e-04,-8.631278e-04,-8.690980e-04,-8.748244e-04,-8.803040e-04,-8.855349e-04,-8.905153e-04,-8.952446e-04,-8.997224e-04,-9.039491e-04,-9.079257e-04,-9.116540e-04,-9.151362e-04,-9.183750e-04,-9.213740e-04,-9.241368e-04,-9.266680e-04,-9.289723e-04,-9.310549e-04,-9.329213e-04,-9.345773e-04,-9.360290e-04,-9.372828e-04,-9.383451e-04,-9.392225e-04,-9.399217e-04,-9.404495e-04,-9.408125e-04,-9.410176e-04,-9.410714e-04,-9.409806e-04,-9.407516e-04,-9.403909e-04,-9.399048e-04,-9.392993e-04,-9.385803e-04,-9.377537e-04,-9.368251e-04,-9.357997e-04,-9.346828e-04,-9.334794e-04,-9.321942e-04,-9.308318e-04,-9.293966e-04,-9.278928e-04,-9.263243e-04,-9.246950e-04,-9.230084e-04,-9.212679e-04,-9.194768e-04,-9.176381e-04,-9.157548e-04,-9.138296e-04,-9.118651e-04,-9.098637e-04,-9.078278e-04,-9.057594e-04,-9.036608e-04,-9.015337e-04,-8.993800e-04,-8.972014e-04,-8.949996e-04,-8.927759e-04,-8.905318e-04,-8.882687e-04,-8.859877e-04,-8.836901e-04,-8.813770e-04,-8.790492e-04,-8.767079e-04,-8.743539e-04,-8.719880e-04,-8.696110e-04,-8.672237e-04,-8.648268e-04,-8.624208e-04,-8.600064e-04,-8.575842e-04,-8.551546e-04,-8.527181e-04,-8.502753e-04,-8.478266e-04,-8.453722e-04,-8.429127e-04,-8.404484e-04,-8.379795e-04,-8.355064e-04,-8.330294e-04,-8.305488e-04,-8.280647e-04,-8.255774e-04,-8.230872e-04,-8.205942e-04,-8.180986e-04,-8.156006e-04,-8.131004e-04,-8.105980e-04,-8.080937e-04,-8.055876e-04,-8.030798e-04,-8.005704e-04,-7.980596e-04,-7.955473e-04,-7.930338e-04,-7.905191e-04,-7.880032e-04,-7.854864e-04,-7.829685e-04,-7.804498e-04,-7.779302e-04,-7.754099e-04,-7.728888e-04,-7.703670e-04,-7.678446e-04,-7.653216e-04,-7.627980e-04,-7.602740e-04,-7.577494e-04,-7.552244e-04,-7.526990e-04,-7.501732e-04,-7.476471e-04,-7.451206e-04,-7.425938e-04,-7.400667e-04,-7.375393e-04,-7.350117e-04,-7.324838e-04,-7.299558e-04,-7.274275e-04,-7.248990e-04,-7.223704e-04,-7.198415e-04,-7.173126e-04,-7.147834e-04,-7.122542e-04,-7.097248e-04,-7.071953e-04,-7.046657e-04,-7.021360e-04,-6.996062e-04,-6.970763e-04,-6.945464e-04,-6.920163e-04,-6.894862e-04,-6.869560e-04,-6.844258e-04,-6.818955e-04,-6.793652e-04,-6.768348e-04,-6.743043e-04,-6.717738e-04,-6.692432e-04,-6.667126e-04,-6.641820e-04,-6.616513e-04,-6.591205e-04,-6.565897e-04,-6.540589e-04,-6.515280e-04,-6.489970e-04,-6.464660e-04,-6.439350e-04,-6.414039e-04,-6.388727e-04,-6.363415e-04,-6.338103e-04,-6.312790e-04,-6.287476e-04,-6.262163e-04,-6.236848e-04,-6.211534e-04,-6.186218e-04,-6.160903e-04,-6.135586e-04,-6.110270e-04,-6.084953e-04,-6.059635e-04,-6.034317e-04,-6.008999e-04,-5.983680e-04,-5.958360e-04,-5.933040e-04,-5.907720e-04,-5.882399e-04,-5.857078e-04,-5.831757e-04,-5.806435e-04,-5.781112e-04,-5.755789e-04,-5.730466e-04,-5.705142e-04,-5.679818e-04,-5.654493e-04,-5.629168e-04,-5.603843e-04,-5.578517e-04,-5.553191e-04,-5.527864e-04,-5.502537e-04,-5.477209e-04,-5.451881e-04,-5.426553e-04,-5.401224e-04,-5.375895e-04,-5.350565e-04,-5.325235e-04,-5.299905e-04,-5.274574e-04,-5.249243e-04,-5.223911e-04,-5.198579e-04,-5.173247e-04,-5.147914e-04,-5.122581e-04,-5.097247e-04,-5.071913e-04,-5.046579e-04,-5.021244e-04,-4.995909e-04,-4.970574e-04,-4.945238e-04,-4.919902e-04,-4.894565e-04,-4.869228e-04,-4.843891e-04,-4.818553e-04,-4.793215e-04,-4.767877e-04,-4.742538e-04,-4.717199e-04,-4.691860e-04,-4.666520e-04,-4.641180e-04,-4.615839e-04,-4.590498e-04,-4.565157e-04,-4.539816e-04,-4.514474e-04,-4.489131e-04,-4.463789e-04,-4.438446e-04,-4.413103e-04,-4.387759e-04,-4.362415e-04,-4.337071e-04,-4.311727e-04,-4.286382e-04,-4.261037e-04,-4.235691e-04,-4.210345e-04,-4.184999e-04,-4.159653e-04,-4.134306e-04,-4.108959e-04,-4.083611e-04,-4.058264e-04,-4.032916e-04,-4.007567e-04,-3.982219e-04,-3.956870e-04,-3.931520e-04,-3.906171e-04,-3.880821e-04,-3.855471e-04,-3.830121e-04,-3.804770e-04,-3.779419e-04,-3.754068e-04,-3.728716e-04,-3.703364e-04,-3.678012e-04,-3.652660e-04,-3.627307e-04,-3.601954e-04,-3.576601e-04,-3.551248e-04,-3.525894e-04,-3.500540e-04,-3.475186e-04,-3.449831e-04,-3.424477e-04,-3.399122e-04,-3.373766e-04,-3.348411e-04,-3.323055e-04,-3.297699e-04,-3.272343e-04,-3.246986e-04,-3.221629e-04,-3.196272e-04,-3.170915e-04,-3.145558e-04,-3.120200e-04,-3.094842e-04,-3.069484e-04,-3.044125e-04,-3.018767e-04,-2.993408e-04,-2.968049e-04,-2.942689e-04,-2.917330e-04,-2.891970e-04,-2.866610e-04,-2.841250e-04,-2.815889e-04,-2.790529e-04,-2.765168e-04,-2.739807e-04,-2.714445e-04,-2.689084e-04,-2.663722e-04,-2.638360e-04,-2.612998e-04,-2.587636e-04,-2.562274e-04,-2.536911e-04,-2.511548e-04,-2.486185e-04,-2.460822e-04,-2.435458e-04,-2.410095e-04,-2.384731e-04,-2.359367e-04,-2.334003e-04,-2.308639e-04,-2.283274e-04,-2.257910e-04,-2.232545e-04,-2.207180e-04,-2.181815e-04,-2.156449e-04,-2.131084e-04,-2.105718e-04,-2.080352e-04,-2.054987e-04,-2.029620e-04,-2.004254e-04,-1.978888e-04,-1.953521e-04,-1.928154e-04,-1.902788e-04,-1.877421e-04,-1.852053e-04,-1.826686e-04,-1.801319e-04,-1.775951e-04,-1.750584e-04,-1.725216e-04,-1.699848e-04,-1.674480e-04,-1.649112e-04,-1.623743e-04,-1.598375e-04,-1.573006e-04,-1.547638e-04,-1.522269e-04,-1.496900e-04,-1.471531e-04,-1.446162e-04,-1.420792e-04,-1.395423e-04,-1.370054e-04,-1.344684e-04,-1.319314e-04,-1.293945e-04,-1.268575e-04,-1.243205e-04,-1.217835e-04,-1.192465e-04,-1.167094e-04,-1.141724e-04,-1.116354e-04,-1.090983e-04,-1.065613e-04,-1.040242e-04,-1.014871e-04,-9.895005e-05,-9.641296e-05,-9.387587e-05,-9.133876e-05,-8.880166e-05,-8.626454e-05,-8.372742e-05,-8.119029e-05,-7.865316e-05,-7.611601e-05,-7.357887e-05,-7.104172e-05,-6.850456e-05,-6.596740e-05,-6.343023e-05,-6.089306e-05,-5.835588e-05,-5.581870e-05,-5.328152e-05,-5.074433e-05,-4.820714e-05,-4.566994e-05,-4.313274e-05,-4.059554e-05,-3.805833e-05,-3.552112e-05,-3.298391e-05,-3.044669e-05,-2.790948e-05,-2.537226e-05,-2.283504e-05,-2.029782e-05,-1.776059e-05,-1.522337e-05,-1.268614e-05,-1.014891e-05,-7.611687e-06,-5.074458e-06,-2.537229e-06,-0.000000e+00
