wave_id,strategy,strategy_label,true_h0,calc_h0,abs_error,rel_error,z_star,w_star,a_true,z_at_t0,z_t0_minus_zstar,v_rel,duration,dh_raw,integral_start_time,integral_end_time
Ideal_006,A,A_Pre_Positioned_Zstar,90.06090853033302,89.7881715152064,0.27273701512662285,0.3028361800666973,500.0,1.0,90.06090853033302,589.7880669321447,89.78806693214472,1.7015372705097032,3055.0,89.7881715152064,0.8887904137768601,3055.888790413777
Ideal_006,B1,B1_T0_Zstar,90.06090853033302,86.82369119337899,3.237217336954032,3.594475549692816,500.0,1.0,90.06090853033302,500.0,0.0,1.9215372705097031,2705.0,76.8831022931821,0.9162053887748698,2705.916205388775
Ideal_006,B2,B2_T0_Zstar_Plus_Atrue,90.06090853033302,89.77229762258861,0.2886109077444132,0.3204619101163158,500.0,1.0,90.06090853033302,590.060908530333,90.060908530333,1.9215372705097031,2705.0,79.4941178651225,0.9162053887748698,2705.916205388775
Ideal_006,B3,B3_Early_Zstar_Then_Drift,90.06090853033302,89.13497936266793,0.9259291676650889,1.0281143981056229,500.0,1.0,90.06090853033302,545.9079119393087,45.90791193930875,1.9215372705097031,2705.0,78.92976723343074,0.9162053887748698,2705.916205388775
Ideal_007,A,A_Pre_Positioned_Zstar,103.54883247779674,103.5093083955452,0.03952408225153192,0.038169510274301544,500.0,1.0,103.54883247779674,603.5093608196374,103.50936081963744,2.0598113270049887,2524.0,103.5093083955452,0.0,2524.0
Ideal_007,B1,B1_T0_Zstar,103.54883247779674,99.01754379990813,4.531288677888611,4.375992050765251,500.0,1.0,103.54883247779674,500.0,0.0,2.279811327004989,2280.0,89.46242869983645,0.0,2280.0
Ideal_007,B2,B2_T0_Zstar_Plus_Atrue,103.54883247779674,103.49193839867553,0.05689407912120714,0.05494420145529554,500.0,1.0,103.54883247779674,603.5488324777967,103.54883247779674,2.279811327004989,2280.0,93.50504773890347,0.0,2280.0
Ideal_007,B3,B3_Early_Zstar_Then_Drift,103.54883247779674,102.5284221907756,1.0204102870211358,0.9854387177566056,500.0,1.0,103.54883247779674,553.7224554234094,53.72245542340943,2.279811327004989,2280.0,92.634510087267,0.0,2280.0
Ideal_008,A,A_Pre_Positioned_Zstar,92.01789823151009,91.79920047213177,0.21869775937831548,0.23766871834878084,500.0,1.0,92.01789823151009,591.7998791658597,91.79987916585969,1.8985013618168014,2738.0,91.79920047213177,0.17802391603436263,2738.1780239160344
Ideal_008,B1,B1_T0_Zstar,92.01789823151009,88.61286417323038,3.4050340582797105,3.700404077599014,500.0,1.0,92.01789823151009,500.0,0.0,2.1185013618168016,2454.0,79.41068452422031,0.47770162535880445,2454.477701625359
Ideal_008,B2,B2_T0_Zstar_Plus_Atrue,92.01789823151009,91.78567785493944,0.23222037657065187,0.25236435631946613,500.0,1.0,92.01789823151009,592.0178982315101,92.01789823151012,2.1185013618168016,2454.0,82.25401103988035,0.47770162535880445,2454.477701625359
Ideal_008,B3,B3_Early_Zstar_Then_Drift,92.01789823151009,91.10468317345992,0.9132150580501701,0.9924319894294802,500.0,1.0,92.01789823151009,547.3998203740986,47.39982037409857,2.1185013618168016,2454.0,81.643735609578,0.47770162535880445,2454.477701625359
Ideal_009,A,A_Pre_Positioned_Zstar,97.2693829600914,97.01713323247849,0.2522497276129201,0.2593310658878298,500.0,1.0,97.2693829600914,597.017287898199,97.01728789819902,2.256478834120598,2304.0,97.01713323247849,0.16535803463284537,2304.165358034633
Ideal_009,B1,B1_T0_Zstar,97.2693829600914,93.2315840195141,4.037798940577304,4.151150976493775,500.0,1.0,97.2693829600914,500.0,0.0,2.476478834120598,2099.0,84.94928085515994,0.0,2099.0
Ideal_009,B2,B2_T0_Zstar_Plus_Atrue,97.2693829600914,97.00473904526895,0.2646439148224573,0.2720731917576139,500.0,1.0,97.2693829600914,597.2693829600914,97.26938296009143,2.476478834120598,2099.0,88.3872446027867,0.0,2099.0
Ideal_009,B3,B3_Early_Zstar_Then_Drift,97.2693829600914,96.20582429988634,1.0635586602050608,1.0934156543806057,500.0,1.0,97.2693829600914,550.9665852397078,50.9665852397078,2.476478834120598,2099.0,87.65930209490621,0.0,2099.0
Ideal_010,A,A_Pre_Positioned_Zstar,148.0300109358451,147.94612654674003,0.08388438910506579,0.056667150515459015,500.0,1.0,148.0300109358451,647.9462459339096,147.9462459339096,2.1980028076679488,2365.0,147.94612654674003,0.0,2365.0
Ideal_010,B1,B1_T0_Zstar,148.0300109358451,135.88714154379164,12.142869392053456,8.202978109159275,500.0,1.0,148.0300109358451,500.0,0.0,2.418002807667949,2150.0,123.52356154924783,0.0,2150.0
Ideal_010,B2,B2_T0_Zstar_Plus_Atrue,148.0300109358451,147.90102602264258,0.12898491320251537,0.0871342995836272,500.0,1.0,148.0300109358451,648.0300109358451,148.0300109358451,2.418002807667949,2150.0,134.44437261355782,0.0,2150.0
Ideal_010,B3,B3_Early_Zstar_Then_Drift,148.0300109358451,145.14004734373577,2.889963592109325,1.952282225637212,500.0,1.0,148.0300109358451,576.3616573370456,76.36165733704559,2.418002807667949,2150.0,131.93459931267344,0.0,2150.0
Ideal_011,A,A_Pre_Positioned_Zstar,89.22358833134886,89.17114708617413,0.05244124517473381,0.05877509093221314,500.0,1.0,89.22358833134886,589.1713482275535,89.1713482275535,1.8856449967426059,2671.0,89.17114708617413,0.42101638719441326,2671.4210163871944
Ideal_011,B1,B1_T0_Zstar,89.22358833134886,86.26158101467405,2.962007316674814,3.3197581178587363,500.0,1.0,89.22358833134886,500.0,0.0,2.105644996742606,2469.0,77.2488804632581,0.0,2469.0
