wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1235.0,3105.0,1870.0,125.42111820904844,136.62155048026233,121.88215998123312,14.739390499029213,12.093148415895092,0.0064669242865749155
20260310_145559,910.0,3285.0,2375.0,102.96785702355113,114.94280493318566,94.92139940227453,20.021405530911125,21.09261521320488,0.008881101142402054
20260310_161429,1115.0,3485.0,2370.0,84.29184202271452,94.07720116390752,83.23891270469514,10.838288459212379,13.020699222325424,0.005493965916593006
20260310_163551,1030.0,3095.0,2065.0,168.83255106732278,185.62783476166317,148.48623735879738,37.141597402865784,25.013494895906092,0.01211307258881651
20260310_163554,1105.0,3005.0,1900.0,140.03149573286555,152.77855467131016,131.23533522208217,21.54321944922799,16.415715639977307,0.008639850336830162
20260310_163556,1070.0,3250.0,2180.0,161.44859043728167,178.5440251535817,144.76846054501362,33.77556460856809,23.3307479276994,0.010702177948485964
20260310_163557,1320.0,3135.0,1815.0,106.41766749441119,115.6048775724549,107.65010322480316,7.954774347651735,7.38947210393284,0.00407133449252498
20260310_163559,1070.0,3125.0,2055.0,134.0077995531487,147.29088391434763,123.92750159493805,23.36338231940958,18.852459719371833,0.009173946335460747
20260310_202157,1165.0,3110.0,1945.0,98.00034962974148,107.15432609482586,95.10388163589053,12.050444458935331,12.670822948185226,0.00651456192708752
20260310_202159,1335.0,3140.0,1805.0,114.30824699719211,124.1485643463052,116.11609390925392,8.032470437051288,6.9176202597107315,0.0038324765981776906
20260310_202200,1070.0,3330.0,2260.0,97.71985464507375,108.49488702340085,94.72657464134983,13.768312382051022,14.534793888811123,0.006431324729562444
20260310_202202,1345.0,3160.0,1815.0,114.21478161012445,124.10146581469257,115.81604861618263,8.285417198509947,7.153945672907589,0.003941567863860931
20260310_202203,1105.0,3575.0,2470.0,103.74034512320907,116.34075231850038,98.53381757523861,17.806934743261763,18.07190179114365,0.0073165594296128135
20260310_202204,1235.0,3245.0,2010.0,99.90439859859555,109.55890768077548,99.85735806724226,9.701549613533217,9.715407859078704,0.0048335362482978626
20260310_202206,1140.0,3420.0,2280.0,111.20457226816244,123.55108043389926,105.1272677406586,18.423812693240663,17.525246388682795,0.007686511573983682
20260310_202207,1275.0,3290.0,2015.0,115.1955681246101,126.37703873073282,112.79356058471893,13.583478146013888,12.042778041226365,0.005976564784727725
20260310_202209,1055.0,3500.0,2445.0,133.3667164734864,149.38831280620232,121.839648881974,27.54866392422832,22.61059037597416,0.009247685225347304
20260310_202210,1045.0,3410.0,2365.0,125.96991802315637,140.5731041405039,115.80868911375433,24.76441502674956,21.383900652242467,0.009041818457607808
20260316_125800,890.0,3240.0,2350.0,155.5911246561878,173.49036150896146,130.10689841281166,43.3834630961498,33.34447567760775,0.014189138586216062
20260316_125801,1105.0,3355.0,2250.0,135.8754165504147,150.76440102437905,125.19573596472479,25.568665059654265,20.422951998028516,0.009076867554679341
20260316_125802,1115.0,3560.0,2445.0,97.88167398909293,109.6284864945222,95.99658703498919,13.631899459533017,14.200400118979658,0.0058079346089896355
20260316_125804,1235.0,3120.0,1885.0,106.82393296299503,116.43297276471522,107.1107850386764,9.32218772603882,8.703313791111409,0.004617142594754063
20260316_125805,1275.0,3335.0,2060.0,156.65843903886477,172.23367524145092,147.2140457420109,25.019629499440015,16.995409217464424,0.008250198649254574
20260316_125816,1130.0,2975.0,1845.0,99.20908766588843,107.94535978044327,98.25620949864671,9.689150281796557,9.861107334829567,0.005344773623213858
20260316_125818,1335.0,3040.0,1705.0,94.91619707880668,102.6072615842993,97.8521913106433,4.7550702736559884,4.859441786602875,0.0028501124848110703
20260316_125819,1115.0,3105.0,1990.0,162.51537834709498,178.0619394868774,149.65586935684433,28.406070130033072,18.980926208981963,0.009538153873860283
20260316_125820,1235.0,3185.0,1950.0,147.93332654600246,161.7664972896513,141.25052548133021,20.515971808321098,14.524527776735807,0.0074484757829414395
