eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
44,0.22410404124362174,-40.297441745311424,0.7263429788041196,10.0,0.3631714894020598,6.201419585467989,3.1023545687159566,0.7,0.3,5.271700080442379,0
45,0.2452181468302903,-38.14929991533578,0.3096013725255646,0.2,0.1548006862627823,6.429506741078502,3.335555267277565,0.7,0.3,5.50132129893822,0
46,0.21417331433686282,-33.99061563351311,0.4167179295568964,6.2,0.2083589647784482,6.395563493471431,3.368906200143102,0.7,0.3,5.487566305472932,0
47,0.20739914637106224,-43.467761347824364,0.675638722083319,5.2,0.3378193610416595,6.2509589944760995,3.074543550713779,0.7,0.3,5.298034361347403,0
48,0.23047518620478957,-45.553157969636594,0.748605912706473,5.2,0.3743029563532365,6.23540742540761,3.001476457973927,0.7,0.3,5.265228135177504,0
49,0.15042183708388107,-26.3763944593586,0.6320145845883424,10.0,0.3160072922941712,6.215544703928757,3.517322744199722,0.7,0.3,5.406078116010046,0
50,0.24738429713960866,-31.55979428275182,0.506171422475837,2.2,0.2530857112379185,6.350225165063882,3.248943130630075,0.7,0.3,5.419840554733739,0
51,0.23567132953675715,-39.67389653896297,0.7799217625276289,7.2,0.38996088126381445,6.229859008657019,3.0730572085723185,0.7,0.3,5.282818468631609,0
52,0.22397839960344285,-42.39795856534069,0.638916042841716,0.2,0.319458021420858,6.21390895397961,3.1318816744033984,0.7,0.3,5.289300770106746,0
53,0.21211658197174998,-37.56379203657341,0.6089464333215361,6.2,0.30447321666076804,6.269617015396853,3.193185489873397,0.7,0.3,5.346687557739816,0
54,0.2169471173170398,-36.34420883024757,0.6735322060805006,3.2,0.3367661030402503,6.222342104308862,3.1630706420331167,0.7,0.3,5.304560665626138,0
55,0.19252163148145063,-44.45757722212505,0.7188497852039312,4.2,0.3594248926019656,6.41041394206211,2.9237565426613146,0.7,0.3,5.364416722241871,0
56,0.23742515204067874,-45.25492313315681,0.5678841952976758,1.2,0.2839420976488379,6.243699633100006,3.189982579640487,0.7,0.3,5.327584517062149,0
57,0.2027903641191513,-39.335143499507936,0.7502793148306073,10.0,0.37513965741530364,6.286239824921176,3.0432795442424165,0.7,0.3,5.313351740717548,0
58,0.19486533053868293,-28.090063192508886,0.3582536805284061,5.2,0.17912684026420306,6.35482557957187,3.646615305968345,0.7,0.3,5.542362497490813,0
59,0.20898694526008196,-43.0395072528955,0.4387762486294803,2.2,0.21938812431474014,6.3161204133641995,3.268970284789219,0.7,0.3,5.4019753747917045,0
60,0.18743900909075953,-35.19514763970187,0.5925640505991946,7.2,0.2962820252995973,6.285877687686918,3.235496379233128,0.7,0.3,5.370763295150781,0
61,0.18042854374214812,-41.82171328722493,0.7993835104123992,0.2,0.3996917552061996,6.51924527924795,2.8366402453479367,0.7,0.3,5.414463769077946,0
62,0.24989077551183114,-34.03793812462118,0.71104247414501,1.2,0.355521237072505,6.25970555150587,3.2229288616357303,0.7,0.3,5.3486725445448275,0
63,0.17284788108656635,-38.01467674746151,0.4982121428854658,4.2,0.2491060714427329,6.303018330345992,3.3361504662206998,0.7,0.3,5.412957971108404,0
64,0.22153163584694593,-40.09268576421615,0.742612259623834,6.2,0.371306129811917,6.224433706759118,3.0734993290992794,0.7,0.3,5.279153393461167,0
65,0.22879015436576433,-41.11718203351034,0.6639724841405689,9.2,0.33198624207028443,6.2167697413373535,3.15009911430749,0.7,0.3,5.296768553228395,0
66,0.2319349889806962,-45.488577186510575,0.7582538954497067,5.2,0.37912694772485334,6.2561102602393674,2.9911700318144905,0.7,0.3,5.276628191711904,0
