wave_id,J,abs_error,rel_error,error_pct,Delta_Z_calc,Delta_Z_true,w_max,dh_raw,doppler_factor,W_z_meet
20260310_145055,3.826662790727667,3.826662790727667,0.03139641430146036,3.1396414301460362,118.05549719050545,121.88215998123312,0.2992359769611941,108.37822368914001,1.0892916784567594,1.0
20260310_145559,4.910301377365045,4.910301377365045,0.0517301831650765,5.17301831650765,99.83170077963958,94.92139940227453,0.11720135700816635,89.43040237241178,1.1163060674144576,1.0
20260310_161429,1.6918011615531157,1.6918011615531157,0.020324642725152855,2.0324642725152855,81.54711154314202,83.23891270469514,0.1158406925906254,73.0657245169354,1.1160788739491767,1.0
20260310_163551,12.052400136297422,12.052400136297422,0.08116846618703381,8.11684661870338,160.5386374950948,148.48623735879738,0.36648641784183755,146.01219894271776,1.0994878418211886,1.0
20260310_163554,1.1389401401957855,1.1389401401957855,0.008678608838606014,0.8678608838606013,132.37427536227796,131.23533522208217,0.21585188034393687,121.3312482283367,1.0910155239906463,1.0
