wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1275.0,1795.0,520.0,108.72883591867561,118.43741617450375,121.88215998123312,3.444743806729363,2.826290416300277,0.005435173877500533
20260310_145559,990.0,2075.0,1085.0,89.58604080596476,100.00544090733764,94.92139940227453,5.084041505063112,5.356054100632325,0.004936455392287857
20260310_161429,1180.0,2080.0,900.0,73.21740584270637,81.7163998664076,83.23891270469514,1.5225128382875397,1.829087849439991,0.002032319832711101
20260310_163551,1075.0,1645.0,570.0,146.39634196276188,160.96099807515378,148.48623735879738,12.4747607163564,8.401290879378125,0.014739106805926536
20260310_163554,1165.0,1965.0,800.0,121.60069695324091,132.6682481040679,131.23533522208217,1.432912881985743,1.091865144064215,0.0013648314300802689
20260310_163556,1140.0,2085.0,945.0,140.34329339598372,155.20486296473837,144.76846054501362,10.436402419724743,7.2090304617694665,0.007628603663248113
20260310_163557,1365.0,1980.0,615.0,92.29886342231016,100.2672591172355,107.65010322480316,7.382844107567664,6.858185813487094,0.011151521647946494
20260310_163559,1125.0,1910.0,785.0,116.55090362743897,128.10174112546076,123.92750159493805,4.174239530522712,3.3682915227052503,0.0042908172263761155
20260310_202157,1200.0,1715.0,515.0,84.93985357237224,92.87306635259246,95.10388163589053,2.230815283298071,2.3456616543148545,0.0045546828239123385
20260310_202159,1385.0,2095.0,710.0,99.11190503926989,107.64379318251395,116.11609390925392,8.472300726739974,7.296405210944466,0.010276627057668263
20260310_202200,1140.0,2140.0,1000.0,85.012443560777,94.38586666757634,94.72657464134983,0.3407079737734904,0.35967517569749147,0.00035967517569749144
20260310_202202,1395.0,2120.0,725.0,99.35633382219476,107.95722157530933,115.81604861618263,7.858827040873294,6.785611437079544,0.0093594640511442
20260310_202203,1160.0,1955.0,795.0,90.10866518091859,101.05325134666913,98.53381757523861,2.5194337714305135,2.556922925986015,0.0032162552528125976
20260310_202204,1295.0,2110.0,815.0,86.71775305158161,95.09760996581048,99.85735806724226,4.759748101431782,4.766547196478649,0.005848524167458465
20260310_202206,1185.0,1815.0,630.0,96.40015429884076,107.10310726771631,105.1272677406586,1.9758395270577154,1.8794738696452848,0.0029832918565798174
20260310_202207,1325.0,2010.0,685.0,99.83113262297138,109.52230673167986,112.79356058471893,3.2712538530390702,2.900213306576168,0.0042338880387973255
20260310_202209,1130.0,2180.0,1050.0,116.14171410245777,130.09246161582496,121.839648881974,8.25281273385096,6.773503378892247,0.006450955598944997
20260310_202210,1115.0,2085.0,970.0,109.5844447244134,122.28771443560213,115.80868911375433,6.4790253218478,5.5945934380482525,0.0057676221010806725
20260316_125800,965.0,2015.0,1050.0,135.36831658707044,150.94166409508423,130.10689841281166,20.834765682272575,16.01357494217307,0.015251023754450541
20260316_125801,1165.0,1995.0,830.0,118.06027636743404,130.99708220726322,125.19573596472479,5.801346242538429,4.6338209507175385,0.00558291680809342
20260316_125802,1195.0,2270.0,1075.0,85.12946194772604,95.34537425666004,95.99658703498919,0.6512127783291533,0.6783707613394597,0.0006310425686878695
20260316_125804,1290.0,2020.0,730.0,92.6420098223066,100.97679391760434,107.1107850386764,6.133991121072057,5.726772629718985,0.007844894013313678
20260316_125805,1315.0,1870.0,555.0,135.87610490914935,149.3865404448919,147.2140457420109,2.1724947028809822,1.4757387394190817,0.002658988719674021
20260316_125816,1185.0,1985.0,800.0,86.18255257765105,93.77268039620864,98.25620949864671,4.4835291024380695,4.563100006926097,0.005703875008657622
20260316_125818,1380.0,2050.0,670.0,82.45795688177174,89.14085384307555,97.8521913106433,8.711337467567759,8.902547148803846,0.013287383804184845
