eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
98,0.23028813556519653,-41.04241274908751,0.9223652372539628,7.0,0.4611826186269814,6.2729631163580475,2.9044435006167797,0.7,0.3,5.262407231635667,0
99,0.2287493601522975,-37.28675294104543,0.9419781525946984,5.0,0.4709890762973492,6.25799346323299,2.945093799880728,0.7,0.3,5.264123564227311,0
100,0.22351868329536653,-44.33530571537042,0.9692730248093715,0.2,0.48463651240468575,6.323056742847498,2.78353026846523,0.7,0.3,5.261198800532817,0
101,0.21401044840327288,-38.20882006856734,0.9014340569310612,8.0,0.4507170284655306,6.283216306013326,2.8883405109258327,0.7,0.3,5.2647535674870785,0
102,0.22514131992113584,-39.8246088056062,0.9099653814077863,9.0,0.45498269070389313,6.267509801542886,2.9159326873422144,0.7,0.3,5.2620366672826835,0
103,0.21000312781558408,-38.43733086919638,0.8886482044331864,7.0,0.4443241022165932,6.300046963124141,2.899224081176001,0.7,0.3,5.279800098539699,0
104,0.21716662477748155,-45.22951197419471,0.8827025422018928,2.0,0.4413512711009464,6.333441935876155,2.7987560593446252,0.7,0.3,5.2730361729166955,0
105,0.22044401039173875,-36.66265967166063,0.916362850407627,3.0,0.4581814252038135,6.258936353148445,2.931925052906516,0.7,0.3,5.260832963075867,0
106,0.2275278153578415,-43.37582956504188,0.9564874867383092,10.0,0.4782437433691546,6.307528703251004,2.81576215955131,0.7,0.3,5.2599987401410955,0
107,0.21876206920406158,-40.82919333804945,0.9737043488703038,7.0,0.4868521744351519,6.337483710005204,2.7969702782389603,0.7,0.3,5.2753296804753305,0
108,0.2195419243637246,-38.74079963277823,0.9870133634590205,1.0,0.49350668172951023,6.30691159665186,2.82198609601133,0.7,0.3,5.2614339464597,0
109,0.23555015516313618,-44.70424014040649,0.9378988552430771,4.0,0.4689494276215386,6.320967639612912,2.8540876409895093,0.7,0.3,5.280903640025891,0
110,0.2230728555691684,-39.14329910166181,0.8288253968733446,5.0,0.4144126984366723,6.248655346012372,2.9808773136322535,0.7,0.3,5.268321936298336,0
111,0.22677417136268682,-40.53305282454862,0.9503208019702943,6.0,0.47516040098514717,6.2891373878736,2.8647078300405053,0.7,0.3,5.2618085205236715,0
112,0.2158908476994446,-43.03514050967443,0.9302507265499345,7.0,0.46512536327496723,6.353985860286234,2.766252154580833,0.7,0.3,5.277665748574613,0
113,0.2294179706196178,-40.023228342059014,0.9616696721630893,5.0,0.48083483608154465,6.29402716128087,2.882968438308252,0.7,0.3,5.270709544389085,0
114,0.22391744383776463,-36.89109937384828,0.9944502850001061,0.2,0.49722514250005306,6.279024648608959,2.8908105978684557,0.7,0.3,5.262560433386808,0
115,0.22818066229963113,-41.200826888398765,0.9805218998425884,8.0,0.4902609499212942,6.310921725539137,2.846331921881193,0.7,0.3,5.271544784441754,0
116,0.23091329549438142,-39.476586601436765,0.9448037824323294,7.0,0.4724018912161647,6.259614846790027,2.9086093155803097,0.7,0.3,5.254313187427112,0
117,0.23183908948025075,-41.426035190202825,0.872278102211201,9.0,0.4361390511056005,6.24373405082926,2.946170722748652,0.7,0.3,5.254465052405077,0
118,0.22171039767094386,-41.9341653430781,0.8802267284159555,3.0,0.44011336420797775,6.288789741101174,2.8965236052846937,0.7,0.3,5.271109900356229,0
119,0.22543068514022213,-36.426804077114745,0.9230953364516107,2.0,0.46154766822580534,6.241681898414922,2.9809807239024604,0.7,0.3,5.263471546061183,0
120,0.22256897768866868,-43.62119802872651,0.894174321823644,10.0,0.447087160911822,6.28342817730147,2.8430371040878857,0.7,0.3,5.251310855337394,0
121,0.21994159298248103,-40.34081597469814,0.8073444310706633,7.0,0.40367221553533167,6.262838190769547,2.9774783929846227,0.7,0.3,5.277230251434069,0
122,0.2174995282368903,-35.77348709262596,0.8483058270035316,5.0,0.4241529135017658,6.229707363777149,3.0187542597494286,0.7,0.3,5.2664214325688326,0
123,0.21422718322251239,-37.77212408186413,0.9773115722579305,4.0,0.48865578612896526,6.328848228442855,2.825204334420299,0.7,0.3,5.277755060236088,0
124,0.2245321438950602,-39.12103481099988,0.9133683749665871,1.0,0.45668418748329354,6.261752132843364,2.9275040697296375,0.7,0.3,5.261477713909246,0
125,0.213474526719688,-42.66990009087747,0.8387421054254116,7.0,0.4193710527127058,6.293658573527893,2.8626276578590835,0.7,0.3,5.26434929882725,0
126,0.2260353665695498,-39.81823340300118,0.9345787583337917,5.0,0.46728937916689584,6.26968889245309,2.901485806900179,0.7,0.3,5.259227966787216,0
127,0.21244571189507988,-35.4078130582952,0.8545321308651475,6.0,0.4272660654325737,6.267312035344061,3.0043948225459243,0.7,0.3,5.288436871504619,0
128,0.21490785346677752,-35.08027361725871,0.9186040943511081,0.2,0.45930204717555406,6.2400174689556245,2.954969297584808,0.7,0.3,5.254503017544379,0
