wave_id,dh,true_h0,abs_error,error_pct
20260422_150147,98.55358635158267,102.51419610691897,3.960609755336307,3.8634744315855727
20260422_172640,128.85133947428227,119.83768803421685,9.013651440065416,7.521549846231829
20260422_172709,119.84516499791931,115.91076299440732,3.934402003511991,3.394337076102092
20260422_172710,109.42237094876668,106.65656167861003,2.7658092701566517,2.593191854891132
20260422_172712,102.03543614455228,103.52980524528222,1.4943691007299407,1.443419213616301
20260422_172713,106.84658615703576,103.17222796334768,3.6743581936880787,3.5613830060870724
20260422_172715,104.76936933527489,112.33543252247597,7.566063187201081,6.735241959999816
20260422_172717,154.2900811782974,144.41923108474415,9.870850093553258,6.834858501470012
20260422_172718,131.74795634179503,141.1798022634443,9.431845921649256,6.68073320009986
20260422_172720,127.2932973738949,132.1978382043692,4.904540830474289,3.7100007814743465
20260422_172722,124.27598426390503,123.79557557274097,0.48040869116405815,0.3880661234793283
20260422_172723,128.27671201353806,132.76433624369685,4.4876242301587865,3.3801428584868494
20260422_172725,83.20401433227262,90.93845846877204,7.73444413649942,8.505141022547026
20260422_172726,126.21479292354121,112.81484750658242,13.399945416958786,11.877820794977307
20260422_172728,132.90637332791815,140.3324143681137,7.426041040195543,5.291750358342646
20260422_172730,152.99679322584677,138.83876583691261,14.158027388934158,10.19745984026171
20260422_172731,84.66588949488842,87.90554255872189,3.2396530638334724,3.685379749143062
20260422_172733,87.09756321024165,93.66806816953408,6.570504959292435,7.0146690197562105
20260422_172734,152.34896554760306,143.8829285174893,8.466037030113768,5.883976033393497
20260422_172736,110.7213077806582,109.37964463440218,1.3416631462560105,1.2266113596734336
20260422_172738,121.13382532695721,129.4176140142079,8.283788687250706,6.400820128194669
20260422_172739,108.63020347691706,108.56396671896466,0.06623675795239592,0.061011733408618395
20260422_172741,146.5086377976695,139.68846866046536,6.820169137204147,4.882413847474864
20260422_172743,148.5077436242922,149.28592741978466,0.7781837954924526,0.521270697742486
20260422_172744,136.52736002641888,143.53579408038001,7.008434053961139,4.882708246304345
20260422_172746,84.65523275072732,90.44891783425766,5.793685083530335,6.405477502944726
20260422_172747,117.93608900662976,110.43859439083269,7.497494615797066,6.788835603307371
20260422_172749,112.00837367017655,109.14025779784947,2.868115872327081,2.6279174432952415
20260422_172751,101.91836451866162,109.62444153033387,7.7060770116722495,7.029524533121497
20260422_172752,90.47475783743046,97.44041659474917,6.965658757318707,7.148634007065678
20260422_172754,141.16913599853606,133.06226669497116,8.106869303564906,6.092538106350544
20260422_172756,90.37080501864557,98.21080006702819,7.839995048382619,7.982823725121755
20260422_172757,173.03599367841892,147.42444501174708,25.611548666671837,17.37266073115015
20260422_172759,136.3309205049986,131.24844707808472,5.082473426913879,3.872406523705473
20260422_172800,108.99495348701144,117.35174012279887,8.35678663578743,7.1211442003695415
20260422_172802,120.40498747947146,112.54003242207997,7.864955057391484,6.9885843180621
20260422_172803,126.84247187004287,130.14343731345713,3.300965443414256,2.5364056087313203
20260422_172805,104.04321330786748,105.18694174443132,1.1437284365638476,1.0873292992420303
20260422_172807,114.41698425170514,108.95469141245202,5.462292839253124,5.013361763905523
20260422_172808,81.63474383774701,88.95797932964702,7.323235491900007,8.232241275133587
20260422_172810,109.22092490998733,116.90462446697951,7.683699556992181,6.572622419365877
20260422_172812,118.48685863483155,126.1965558618522,7.709697227020655,6.109277051475546
20260422_172813,79.00655503269031,85.12124211454709,6.114687081856772,7.183503118561497
20260422_172815,118.02218160193941,110.27663134369318,7.745550258246226,7.0237457962477015
20260422_172817,106.78515771454738,110.166015546895,3.3808578323476155,3.06887547449555
20260422_172818,136.9134330683425,135.05211268728476,1.8613203810577374,1.3782238159929074
20260422_172820,144.9338845998324,132.45898576536115,12.474898834471247,9.41793322845562
20260422_172821,74.65409076948639,81.62369882217463,6.969608052688244,8.538706470374775
20260422_172823,119.10253278232447,111.52646971429611,7.576063068028361,6.793062747737292
20260422_172824,157.85650935201616,145.312179901688,12.54432945032815,8.632675842324508
20260422_172826,147.63064225683007,147.84369578612726,0.21305352929718424,0.14410728043851828
20260422_172827,114.39698473985537,110.01048331578058,4.386501424074794,3.987348561576192
20260422_172829,119.16359420389921,125.76636031982558,6.6027661159263715,5.250025602343462
20260422_172831,107.98050887514817,114.9965909071575,7.016082032009322,6.101121760795289
20260422_172832,136.01662834712397,130.92306669126071,5.093561655863255,3.890499806176062
20260422_172834,104.04078088169813,110.67337888191084,6.63259800021271,5.992947958415304
20260422_172836,96.06793346086745,92.92344001346443,3.144493447403022,3.3839615138520385
20260422_172837,111.64954556552489,115.86754034720545,4.217994781680559,3.6403593008370017
20260422_172839,140.821603667021,142.0757165592193,1.2541128921982931,0.8827074200787578
20260422_172840,91.26505819749572,87.8139540791108,3.4511041183849187,3.930017904985636
20260422_172842,116.8327941474741,121.80207002025556,4.969275872781452,4.079795911477586
20260422_172843,114.50357629007932,121.54603679478335,7.0424605047040245,5.794068396153811
20260422_172845,80.38498727993554,86.59701155755425,6.21202427761871,7.173485742622958
20260422_172847,90.05635346842564,91.75580720446285,1.6994537360372135,1.852148422878846
20260422_172849,130.08532361030743,133.49504805022548,3.409724439918051,2.5541954474859576
20260422_172850,127.94330233327639,113.99997721803936,13.94332511523703,12.230989387452823
20260422_172852,121.12553308525243,117.27036383225752,3.855169252994912,3.287419879168544
20260422_172853,130.91995182227453,139.4872918399701,8.567340017695585,6.142021903704788
20260422_172855,117.49064008923354,126.31574332094289,8.825103231709349,6.986542611150645
20260422_172857,123.23168319648585,127.19299375617248,3.9613105596866376,3.114409404719591
20260422_172858,81.8849813525622,80.00865636060807,1.8763249919541352,2.3451524838729023
20260422_172900,91.98922646365877,90.75877890284198,1.2304475608167849,1.3557339308564178
20260422_172901,135.63942666769947,114.64317427891714,20.996252388782324,18.314437401829277
20260422_172903,148.91154134519735,141.7005693301675,7.210972015029853,5.088880058221943
20260422_172904,130.38135646669193,135.09692605717942,4.71556959048749,3.4905084283647123
20260422_172906,131.28420755965064,131.42638053755127,0.14217297790062844,0.10817689517060591
20260422_172907,122.15614524649119,117.16453158249209,4.991613663999104,4.2603453422119095
20260422_172909,117.08858721011092,111.43486445045052,5.653722759660397,5.073567224712085
20260422_172910,140.5509715201802,132.22863663837398,8.322334881806228,6.293897519768428
20260422_172912,90.13825502109822,88.50921442547991,1.6290405956183065,1.8405322046891204
20260422_172913,80.71808529927814,84.29819478666303,3.580109487384888,4.246958664352447
20260422_172915,91.75167252917136,94.60963871109465,2.857966181923288,3.020798114080676
20260422_172917,112.8788243360798,122.4874125707275,9.608588234647698,7.8445515608385
20260422_172918,108.48181392704369,104.63250194059489,3.8493119864487966,3.678887453761016
20260422_172920,151.60358531896242,147.51171679410527,4.091868524857148,2.773927803015485
20260422_172921,124.05808561735533,118.23817754899096,5.81990806836437,4.922190267989323
20260422_172923,90.88364012992388,91.7407415545116,0.8571014245877251,0.9342647661927198
20260422_172925,79.51378672907589,81.23720959307549,1.7234228639996019,2.1214697952236206
20260422_172926,104.32809328231909,107.52667902546682,3.1985857431477314,2.9746903486065746
20260422_172928,111.65745609480507,119.78866192635053,8.131205831545458,6.787959478623072
20260422_172930,130.88600659170157,119.33581029313572,11.55019629856585,9.678734547655077
20260422_172931,82.99970457354806,83.96854470038846,0.968840126840405,1.1538131693211575
20260422_172933,161.96312177360326,146.7986565835197,15.164465190083575,10.330111693805522
20260422_172934,114.77487376185262,103.2023033440461,11.572570417806517,11.213480748803613
20260422_172936,85.88277795932233,89.35837972717282,3.475601767850492,3.8895084920542744
20260422_172937,90.99201760160847,98.03815878465386,7.046141183045393,7.187141486941452
20260422_172939,121.00560518282062,131.5476715157385,10.542066332917884,8.013875282966616
20260422_172940,109.26303068692077,112.29276286226604,3.0297321753452735,2.698065394527184
20260422_172942,83.1545868283831,86.3856394985302,3.2310526701470934,3.7402659619161214
20260422_172944,134.0332233444651,123.23439184718717,10.798831497277945,8.762839119349644
20260425_212348,99.44412655448971,87.53774437383822,11.906382180651491,13.601426751189932
20260425_212350,101.4050786016869,109.02312361881641,7.618045017129518,6.987549763997691
20260425_212351,123.58290233866323,113.81778850822465,9.76511383043858,8.579602501882153
20260425_212353,156.07889578306285,149.69611708418455,6.3827786988782975,4.2638238206865555
20260425_212355,93.26818990627712,100.05652487119872,6.788334964921603,6.784500035015334
20260425_212356,128.41728869976035,122.92294783922866,5.494340860531693,4.469743816848389
20260425_212358,81.19495547979436,81.02000828429196,0.1749471955023978,0.21593085363373912
20260425_212359,110.9059516610599,109.83272762046828,1.0732240405916258,0.977144120739856
20260425_212401,108.37514175830293,102.94248319016172,5.432658568141207,5.277372761744696
20260425_212402,117.40198904905036,120.92225629267543,3.520267243625071,2.911182235224553
20260425_212404,79.22612557071074,86.9519978401689,7.725872269458165,8.885215361767193
20260425_212405,80.369915342256,81.4651450357134,1.0952296934574122,1.3444150783470352
20260425_212407,103.68501367685295,108.42217211434968,4.737158437496731,4.369178688378046
20260425_212408,123.9699569909037,132.11116408671265,8.141207095808952,6.162391461833898
20260425_212410,122.99326845400952,116.02883131192216,6.9644371420873625,6.002333267810614
20260425_212411,103.56897284989083,92.32475157220864,11.244221277682186,12.178988934389825
20260425_212413,136.37809148072662,134.3376852864892,2.04040619423742,1.5188635935523527
20260425_212414,121.09669589843747,124.96595978811519,3.869263889677711,3.0962542889585323
20260425_212416,88.98259131154305,94.3426668878094,5.360075576266354,5.681496774561672
20260425_212417,184.86343667123208,143.3673225878468,41.496114083385294,28.94391367179156
20260425_212419,135.98574677860248,128.63544352528305,7.350303253319424,5.714057534908515
20260425_212421,112.21958712155023,118.94882459208182,6.7292374705315865,5.657254280240729
20260425_212422,142.90671278661435,143.8216355684126,0.9149227817982535,0.6361510061975661
20260425_212424,120.44527876289418,118.44625817817999,1.999020584714188,1.6877026049290977
20260425_212425,99.9249805445878,106.52915563469259,6.604175090104789,6.199406210213174
20260425_212427,157.3136408446078,135.213120627476,22.100520217131788,16.344952408886897
20260425_212428,120.32704573445214,127.1332604421998,6.806214707747657,5.353606667581732
20260425_212430,93.41223656101357,92.84680561757591,0.5654309434376614,0.6089934270507905
20260425_212431,110.13208914757195,114.55469539852655,4.422606250954601,3.8606939991143188
20260425_212433,91.11545280200835,89.06612238290089,2.049330419107463,2.3009089924194317
20260425_212435,94.65495161761177,102.1189907344619,7.464039116850131,7.309158720789489
20260425_212436,113.44632203455122,107.06685101257645,6.379471021974766,5.958399786340415
20260425_212438,78.21451055509371,80.96680523837878,2.752294683285072,3.3992877391937246
20260425_212439,134.83589412282834,117.85926257526293,16.976631547565404,14.404155580665046
20260425_212441,146.12044669966426,144.19602830910316,1.924418390561101,1.3345848794363857
20260425_212442,145.29080255812016,145.8046434809458,0.5138409228256364,0.3524173925865309
20260425_212444,85.70902187316314,93.17256207678642,7.463540203623282,8.010448609830375
20260425_212446,110.65637817982224,119.85028386041996,9.193905680597723,7.671158869598614
20260425_212447,118.14577971375903,116.14995585517792,1.9958238585811046,1.7183165020480993
20260425_212449,120.57144492502583,120.26004579232165,0.3113991327041816,0.2589381457927765
20260425_212450,158.93443584890395,149.37447167348677,9.559964175417178,6.399998653259856
20260425_212452,158.5040262405672,131.8192235529948,26.684802687572414,20.243483437637167
20260425_212453,136.08641023878096,122.20018501398454,13.88622522479642,11.363505892570691
20260425_212455,84.15991957643858,86.86742749401883,2.7075079175802443,3.1168275562974017
20260425_212456,153.81504821496625,148.28605536775342,5.528992847212834,3.7285993167063367
20260425_212458,105.55144668877954,106.24933355661629,0.6978868678367576,0.6568388191017498
20260425_212459,142.91912723838632,118.37341716652716,24.545710071859162,20.7358295970525
20260425_212501,99.948057513697,94.91506579435666,5.03299171934033,5.302626803467459
20260425_212502,159.6376317148701,137.35612850706775,22.28150320780236,16.22170299205532
20260425_212504,102.10604811387029,105.74316643138499,3.6371183175147053,3.439577648617863
20260425_212505,143.31515707052662,149.55862180452456,6.243464733997939,4.174593653422566
20260425_212507,105.05585687862325,110.24152449294763,5.185667614324387,4.7039150067778
20260425_212508,136.23438505570982,142.17840218934342,5.944017133633594,4.180675153261155
20260425_212510,100.75631352789452,108.75679713246326,8.000483604568743,7.356306746349231
20260425_212512,136.05070324033548,143.4615827816613,7.410879541325812,5.165758942311868
20260425_212513,106.32992298720846,109.04321803069722,2.713295043488756,2.4882749174964047
20260425_212515,134.16613712328893,143.11911871912568,8.952981595836746,6.255615375474162
20260425_212517,110.747822804326,118.9383317252875,8.190508920961491,6.886349255241912
20260425_212518,154.6213033797547,145.34506990303692,9.276233476717778,6.382214053016157
20260425_212520,97.40966536391643,99.12033192258903,1.7106665586725995,1.7258482951899266
20260425_212521,131.37976753033337,128.84716414322668,2.5326033871066898,1.9655872164104786
20260425_212523,120.04241554930134,124.13854303176606,4.096127482464723,3.299641982600486
20260425_212525,142.75088456086624,146.81510205847422,4.064217497607984,2.768255745236119
20260425_212526,98.00949793948978,93.05840922837622,4.951088711113556,5.3204097858185015
20260425_212528,121.31261686866445,131.1777351724262,9.865118303761747,7.520421274841017
20260425_212529,125.88018597869232,115.40752772802472,10.472658250667607,9.07450186035352
20260425_212530,166.46882889953588,131.91334713673987,34.555481762796006,26.195591661377666
20260425_212532,84.24786905872668,90.79212768108374,6.544258622357063,7.2079582112497835
20260425_212534,97.20971506503905,107.98924973039777,10.779534665358725,9.982044224096878
20260425_212535,97.88775406463013,93.92168633171288,3.966067732917253,4.222739058272317
20260425_212537,131.34513902655578,125.8373520545224,5.5077869720333865,4.3769094645658075
20260425_212538,169.90704984667346,146.58036541152075,23.326684435152714,15.91392160175316
20260425_212540,109.55173429388195,104.56539820348222,4.986336090399732,4.768629179507756
20260425_212541,138.13393549011485,149.51164307261627,11.377707582501415,7.60991408339709
20260425_212543,86.80661026358408,80.25617810324914,6.550432160334935,8.16190393704998
20260425_212544,107.53938184854098,98.65149795064046,8.887883897900522,9.009375511304967
20260425_212546,92.45935478100577,97.70438477432131,5.245029993315541,5.368264695008898
20260425_212547,145.1387080513489,132.9020677855987,12.236640265750225,9.207261007775074
20260425_212549,143.37544357453606,145.60976693017398,2.234323355637912,1.5344598118266093
20260425_212550,122.92335855892073,112.69864116545165,10.224717393469078,9.072618168002826
20260425_212552,141.52963172686347,147.0339945258063,5.504362798942822,3.743598762105819
20260425_212554,80.73876426198916,85.4755911389945,4.736826877005342,5.541730468178502
20260425_212555,119.27759454566757,129.0258095409328,9.748214995265243,7.5552442026513065
20260425_212557,91.21491544906371,96.74261333162119,5.527697882557476,5.713819062969947
20260425_212559,121.53171106906804,120.81164400123399,0.7200670678340515,0.5960245585489232
20260425_212600,78.93250592996348,82.00474432794893,3.072238397985444,3.7464154338426017
20260425_212602,118.42167251631412,114.4086844680908,4.0129880482233204,3.5075904131583338
20260425_212603,87.74667344901003,91.2855863256537,3.538912876643664,3.8767488045909992
20260425_212605,86.7048194741504,93.5318678685767,6.827048394426299,7.299168240731713
20260425_212607,80.90764805500159,82.29267309665966,1.3850250416580678,1.683047821318478
20260425_212608,146.60890784403463,148.50295345824907,1.8940456142144342,1.2754262256116924
20260425_212610,126.0859172168285,133.57260427414275,7.486687057314242,5.604957017944083
20260425_212611,118.39653677043445,128.09980104137497,9.703264270940522,7.574769197187484
20260425_212613,153.1296725886788,147.1687342906195,5.96093829805929,4.050410793292552
20260425_212615,102.14938448995743,110.41659544353297,8.267210953575542,7.487290221516921
20260425_212616,118.1182333629234,122.03731424468577,3.919080881762369,3.2113791638388416
20260425_212618,136.94505458643488,146.7203661362262,9.775311549791326,6.662545771399719
20260425_212619,99.55926155472483,105.21729679961044,5.65803524488561,5.377476343705647
20260425_212621,110.83631980689971,119.10020443265309,8.263884625753377,6.938598187231751
20260425_212623,84.22471858990039,90.03577719007116,5.811058600170767,6.45416608989031
