wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260310_145055,1277.4,1791.65,514.25,108.76850815037514,118.48063080635986,121.88215998123312,3.401529174873261,2.79083433982218,0.005426999202376626
20260310_145559,993.3000000000001,2074.55,1081.25,89.65110657988211,100.07807422554261,94.92139940227453,5.156674823268077,5.432573535303896,0.005024345466177014
20260310_161429,1183.8500000000001,2076.9500000000003,893.1000000000001,73.17360699417068,81.66751689685361,83.23891270469514,1.571395807841526,1.8878139523714497,0.002113776679399227
20260310_163551,1077.2,1642.5500000000002,565.3500000000001,146.6131387254455,161.1993634798706,148.48623735879738,12.71312612107323,8.561821181011975,0.015144284391990755
20260310_163554,1165.45,1962.6000000000001,797.1500000000001,121.80471654780641,132.89083664893715,131.23533522208217,1.6555014268549826,1.261475367174146,0.0015824818003815416
20260310_163556,1140.3,2084.6,944.3,140.6817207971557,155.57912793423858,144.76846054501362,10.81066738922496,7.467557055263112,0.00790803458144987
20260310_163557,1367.9,1977.9,610.0,92.36343849055844,100.33740911540977,107.65010322480316,7.312694109393391,6.793020991463858,0.011136099986006325
20260310_163559,1127.8,1905.3500000000001,777.5500000000002,116.45899175992471,128.00072028484757,123.92750159493805,4.073218689909524,3.2867754432934513,0.004227092075485114
20260310_202157,1204.65,1712.65,508.0,84.87378686016754,92.80082914133972,95.10388163589053,2.303052494550812,2.4216177667365373,0.0047669641077490894
20260310_202159,1387.0,2094.15,707.1500000000001,99.30027540627874,107.8483791080895,116.11609390925392,8.267714801164416,7.120214367205404,0.010068888308287354
20260310_202200,1143.15,2137.9500000000003,994.8000000000002,85.02848729364807,94.40367937320144,94.72657464134983,0.3228952681483861,0.34087083732407714,0.00034265263100530463
20260310_202202,1399.75,2116.5,716.75,99.2337804585105,107.82405924806667,115.81604861618263,7.991989368115952,6.900588876591371,0.009627609175572194
20260310_202203,1164.7,1951.2,786.5,89.98027951139356,100.90927197125862,98.53381757523861,2.375454396020004,2.4108011386102546,0.003065227131100133
20260310_202204,1298.2,2108.35,810.1499999999999,86.76169259737921,95.1457955522826,99.85735806724226,4.7115625149596525,4.7182927789727485,0.005823974299787384
