wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260422_150147,1220.0,3125.0,1905.0,96.48694515974637,105.48396493403222,102.51419610691897,2.969768827113242,2.896934219740522,0.001520700377816547
20260422_172640,950.0,3355.0,2405.0,123.63246915566741,137.57139019872596,119.83768803421685,17.73370216450911,14.79810104434397,0.00615305656729479
20260422_172709,960.0,3080.0,2120.0,116.28147840671785,128.31720491468556,115.91076299440732,12.40644192027824,10.70344254474181,0.005048793653180099
20260422_172710,1060.0,3260.0,2200.0,106.3510874658123,117.2977803030673,106.65656167861003,10.641218624457267,9.977087632472745,0.004535039832942157
20260422_172712,955.0,2785.0,1830.0,100.93540366497358,109.19461687449997,103.52980524528222,5.664811629217752,5.471672254957607,0.0029899848387746485
20260422_172713,910.0,3055.0,2145.0,103.90989181965973,114.19485024419279,103.17222796334768,11.022622280845113,10.683710624879538,0.004980750874069715
20260422_172715,1260.0,2980.0,1720.0,103.17981348880966,111.77250971116555,112.33543252247597,0.5629228113104148,0.5011088653598104,0.0002913423635812851
20260422_172717,845.0,2745.0,1900.0,150.20284455796687,165.08479825324628,144.41923108474415,20.665567168502122,14.309428885115526,0.007531278360587119
20260422_172718,1330.0,3040.0,1710.0,131.19089198030795,141.67257687168413,141.1798022634443,0.4927746082398414,0.34904044370335235,0.00020411721853997214
20260422_172720,1100.0,2805.0,1705.0,125.2490788412641,136.28584056365668,132.1978382043692,4.088002359287486,3.0923367695073067,0.0018136872548429953
20260422_172722,950.0,2780.0,1830.0,122.95570663886164,133.08523722715648,123.79557557274097,9.28966165441551,7.504033655029136,0.004100564838813736
20260422_172723,1115.0,2905.0,1790.0,127.56671543252315,137.52881849192525,132.76433624369685,4.764482248228404,3.5886762838801176,0.002004847085966546
20260422_172725,1405.0,3220.0,1815.0,82.04734409330018,89.03650016532154,90.93845846877204,1.901958303450499,2.0914784959804713,0.0011523297498514994
20260422_172726,835.0,3350.0,2515.0,120.04466731547498,134.7416920802725,112.81484750658242,21.92684457369006,19.436133681260966,0.0077280849627280185
20260422_172728,1185.0,2920.0,1735.0,132.23779205162714,142.50351357758092,140.3324143681137,2.1710992094672292,1.547111705619273,0.0008917070349390622
20260422_172730,910.0,3240.0,2330.0,146.71815496092955,163.39588644083304,138.83876583691261,24.557120603920424,17.68751000910403,0.007591206012491
20260422_172731,1070.0,2945.0,1875.0,82.84425133280338,90.68371404236778,87.90554255872189,2.7781714836458917,3.160405365554785,0.0016855495282958853
20260422_172733,1260.0,2990.0,1730.0,86.07138524850473,93.42264030901514,93.66806816953408,0.24542786051894439,0.26201870639067026,0.00015145589964778627
20260422_172734,960.0,3090.0,2130.0,146.91269286258483,162.50914570862093,143.8829285174893,18.626217191131644,12.945397611133266,0.006077651460625947
20260422_172736,1085.0,3100.0,2015.0,108.26048784243268,118.85308135820199,109.37964463440218,9.473436723799807,8.661060067862218,0.004298292837648743
20260422_172738,1305.0,3110.0,1805.0,117.93973610196579,128.62499138607558,129.4176140142079,0.7926226281323352,0.6124534393327004,0.00033930938467185615
20260422_172739,990.0,2900.0,1910.0,106.86818239262293,116.41018172151551,108.56396671896466,7.846215002550849,7.2272736891256395,0.0037839129262437904
