wave_id,t_w0,t_U,duration,dh_raw,dh,true_h0,abs_error,error_pct,error_density
20260422_150147,1170.0,3090.0,1920.0,117.86543238595392,128.85591015603453,102.51419610691897,26.341714049115552,25.69567440361333,0.013383163751881944
20260422_172640,810.0,3355.0,2545.0,168.6691395452881,187.68571208952918,119.83768803421685,67.84802405531232,56.61659964262654,0.022246208111051685
20260422_172709,850.0,3115.0,2265.0,160.29918095944154,176.89096434501985,115.91076299440732,60.98020135061253,52.609610855166935,0.023227201260559355
20260422_172710,1005.0,3245.0,2240.0,132.33913600004206,145.96077266272187,106.65656167861003,39.30421098411183,36.85118886782405,0.016451423601707166
20260422_172712,800.0,2785.0,1985.0,135.55234619736052,146.6441503378738,103.52980524528222,43.11434509259159,41.64437959720424,0.020979536321009695
20260422_172713,705.0,2970.0,2265.0,134.71890778641614,148.05332996045254,103.17222796334768,44.881101997104864,43.50114646457867,0.01920580417862193
20260422_172715,1190.0,2950.0,1760.0,131.56645836919398,142.52316173579123,112.33543252247597,30.187729213315265,26.872847271296465,0.015268663222327537
20260422_172717,2810.0,5010.0,2200.0,418.48101135742814,459.9437083636189,144.41923108474415,315.52447727887477,218.47815897435936,0.09930825407925425
20260422_172718,1335.0,3170.0,1835.0,183.254226606871,197.89558645519327,141.1798022634443,56.71578419174898,40.172732418137414,0.021892497230592597
20260422_172720,1025.0,3035.0,2010.0,200.27984700335418,217.92820793042088,132.1978382043692,85.73036972605169,64.8500541994629,0.03226370855694672
20260422_172722,810.0,3000.0,2190.0,196.1870641928023,212.34965576413688,123.79557557274097,88.55408019139591,71.53250815443116,0.03266324573261697
20260422_172723,1065.0,3065.0,2000.0,189.72948780135067,204.54608556728127,132.76433624369685,71.78174932358442,54.06704191389527,0.027033520956947634
20260422_172725,1370.0,3180.0,1810.0,96.66181734144612,104.89589895701124,90.93845846877204,13.9574404882392,15.34822639756109,0.008479683092575187
20260422_172726,635.0,3355.0,2720.0,167.82029757367292,188.36647529762087,112.81484750658242,75.55162779103844,66.96957843836134,0.024621168543515197
20260422_172728,1155.0,3115.0,1960.0,200.7691109266399,216.35497145720257,140.3324143681137,76.02255708908888,54.17319828166707,0.027639386878401565
20260422_172730,805.0,3585.0,2780.0,252.59200690821092,281.30462032886686,138.83876583691261,142.46585449195425,102.61244662697608,0.036910952024092114
20260422_172731,960.0,2855.0,1895.0,98.95914565856788,108.3235435459263,87.90554255872189,20.418000987204408,23.227205467237695,0.01225710051041567
20260422_172733,1220.0,2965.0,1745.0,103.7258503422094,112.58495235424724,93.66806816953408,18.916884184713155,20.195659582169057,0.011573443886629831
20260422_172734,835.0,3465.0,2630.0,259.8468937501897,287.4325961602223,143.8829285174893,143.54966764273303,99.76838053117903,0.037934745449117506
20260422_172736,1055.0,3115.0,2060.0,136.4973250341565,149.85271173979405,109.37964463440218,40.47306710539186,37.00237575343359,0.01796231832690951
20260422_172738,1235.0,3105.0,1870.0,157.71922030487622,172.00846825360267,129.4176140142079,42.59085423939476,32.90962715068984,0.017598731096625585
20260422_172739,890.0,2910.0,2020.0,142.89475460671557,155.65347869121607,108.56396671896466,47.0895119722514,43.374899974086425,0.021472722759448726
20260422_172741,885.0,3350.0,2465.0,228.4451967573988,251.1000283091219,139.68846866046536,111.41155964865655,79.75716300495765,0.03235584706083475
20260422_172743,835.0,3310.0,2475.0,268.0380151071685,290.4169491711437,149.28592741978466,141.13102175135904,94.53739156170131,0.038196925883515684
20260422_172744,1225.0,3190.0,1965.0,191.4314806988388,208.49941516715634,143.53579408038001,64.96362108677633,45.259526728501406,0.02303283802977171
20260422_172746,1290.0,3070.0,1780.0,98.71463129211841,107.32502299863941,90.44891783425766,16.876105164381755,18.658161499849264,0.010482113202162508
20260422_172747,920.0,3410.0,2490.0,143.80752455093472,161.25647789154655,110.43859439083269,50.81788350071386,46.01460547467106,0.018479761234807653
20260422_172749,815.0,3130.0,2315.0,137.58271617921073,152.33722072416634,109.14025779784947,43.19696292631687,39.57931179375319,0.017096894943305914
20260422_172751,1275.0,3170.0,1895.0,123.96806767687642,134.82161716494056,109.62444153033387,25.197175634606694,22.984997946497593,0.01212928651530216
20260422_172752,1130.0,2865.0,1735.0,109.40805933804096,118.51559359798351,97.44041659474917,21.075177003234344,21.62878376319466,0.01246615778858482
20260422_172754,670.0,3300.0,2630.0,253.23429983500048,279.67732049732615,133.06226669497116,146.615053802355,110.18529703725244,0.041895550204278494
20260422_172756,1335.0,3145.0,1810.0,106.6445236684456,115.6480952317831,98.21080006702819,17.437295164754914,17.75496702282649,0.009809374045760492
20260422_172757,710.0,3385.0,2675.0,294.47386221891554,328.8244983364206,147.42444501174708,181.40005332467354,123.04611579865143,0.04599854796211268
20260422_172759,760.0,3145.0,2385.0,188.26186535026665,207.15341439588883,131.24844707808472,75.90496731780411,57.83304031981829,0.024248654222146032
20260422_172800,1410.0,3230.0,1820.0,134.9963302912585,146.84482674983602,117.35174012279887,29.493086627037144,25.132210733454034,0.013808906996403315
